Bad Schussenried;-23.4
Dianópolis;97.5
Kuilsrivier;-77.2
Timberwood Park;-59.8
Anoviara;-42.0
Ridgefield Park;13.8
Aloran;36.0
Val-d’Or;42.1
Saint-Martin-d’Hères;-5.4
Pālepalli;-0.6
Tigbao;2.5
Corciano;74.9
Pitman;85.6
Rinconada de Malloa;-60.3
Mian Channun;-71.4
Yidu;-18.4
Anloga;45.2
Mādugula;-49.4
Muturkha;-41.3
Betânia;12.3
Palaió Fáliro;-42.1
Atwater;-50.5
Shimencun;-22.3
Lake in the Hills;28.4
Adigaratti;-11.5
Jiangjiafan;-5.2
Soumagne;83.3
Madeira;-39.9
Guática;-9.6
Spresiano;78.9
Sānchi;-87.2
Panthersville;-49.0
Pointe-Noire;-28.4
Vellavādanparappu;-69.6
Mangala;59.0
Tecax;27.1
San Simón;-1.9
Brookhaven;-64.7
Chapeltique;14.1
Mutukūru;40.5
Brookes Point;3.4
Dippoldiswalde;-84.9
Nagua;0.3
Nangavalli;77.5
Capulhuac;23.9
Camp Perrin;34.5
Leonforte;37.8
Denizli;-38.9
Malasiqui;-71.6
Blankenfelde;19.5
Bremerhaven;-38.8
Draa Ben Khedda;28.8
Wenping;75.7
Ala;-38.8
Kayattār;69.9
Balş;24.6
Poggio a Caiano;65.3
Pirpirituba;36.6
Kiskunhalas;2.9
Baesweiler;22.5
Drezna;-84.8
Puerto Francisco de Orellana;14.2
Nunna;-70.0
Meylan;-85.5
Regensdorf;-44.4
Suitland;76.6
Dzerzhinskiy;69.5
Büdingen;70.6
Laqraqra;28.7
Bodø;24.1
Shima;57.6
Betroka;-62.6
Rasiāri;-65.3
Wexford;46.1
Enurmino;70.6
Choba;3.5
Zhongtai;-51.2
Luboń;24.6
Mount Evelyn;46.9
Neuhausen am Rheinfall;-66.6
Ágios Nikólaos;-2.4
Marituba;25.8
Boca Raton;0.4
Ndulo;99.8
Stroud;-14.7
Bhargaon;-17.8
Ratnāpuram;-98.0
Armenia;61.4
Kuacjok;-90.4
Urdinarrain;64.6
La Grande;61.2
Tamamura;-28.1
Valka;68.4
Tsarabaria;-65.7
Ponto Novo;69.3
Paxtaobod;-8.1
Jamshedpur;-5.5
Ambolidibe Atsinanana;13.5
Elk Grove Village;49.9
Promissão;0.9
Bundibugyo;86.3
Chaedŏk;25.4
Bou Saâda;-79.8
Šentilj;-99.0
Smederevo;49.5
Phaltan;-93.3
Huaibaijie;48.4
Narsampet;-2.0
Liubotyn;70.3
Petaẖ Tiqwa;85.3
Veintiocho de Noviembre;74.8
Portoferraio;2.2
Kotelniki;70.6
Nova Prata;16.6
Darbhanga;-56.1
Srikrishnapur;37.8
Macará;6.1
Palpalá;-19.6
Zuojiawu;67.7
Spoleto;-27.1
Shijiazhuang;65.4
Streetly;-19.5
Pattanam;-64.6
Šibenik;-44.0
Bagé;95.4
Eagle Point;-16.8
Gigaquit;56.7
Tamale;14.8
Mendefera;54.7
Vilvoorde;-60.5
Mara Rosa;77.7
Zapolyarnyy;59.8
Zarzal;12.9
Moree;-16.8
San Vito dei Normanni;-99.2
Malone;20.0
Nazarje;-46.4
São Félix do Araguaia;41.0
Dhanwāda;51.0
Oldenburg in Holstein;-5.8
Sainte-Suzanne;-43.8
Sarayköy;-99.5
Haines City;-1.7
Karmana;2.1
Cabucgayan;-9.9
Sierning;-94.6
Sandvika;68.9
Lāharpur;-39.2
South Miami;83.7
Pansol;-45.6
Itapevi;90.1
İncesu;-36.6
Bagu Na Mohra;-91.4
Al Qurayn;-83.8
Wigan;5.7
Abdurahmoni Jomí;-23.8
Amboaboa;50.4
East Moline;-85.0
Bad Schussenried;89.1
Umm ar Rizam;-52.9
Bangui;84.2
Uijeongbu;-6.0
Nabatîyé;-59.2
Natick;53.3
Pālaiyampatti;40.9
Schodack;-28.0
Linslade;70.6
St. Augustine Shores;14.8
Denderleeuw;-69.8
Shimencun;8.9
Rāmchandrapur;56.4
Agapa;19.4
Frei Paulo;-68.3
Itagi;-70.5
Bargny;19.8
Ixtahuacán;13.6
San Felipe Jalapa de Díaz;-98.3
Tábara Arriba;-88.7
El Jicaral;-59.9
Kāmalāpuram;-84.7
Löwenberg;4.2
Oberwingert;-25.0
Sankaranayinār Kovil;-7.6
Mādhopur;-78.5
Redan;-33.3
Uonuma;88.2
Lepākshi;33.5
Termas de Río Hondo;-56.2
Möglingen;-1.4
Giarre;39.9
Chieri;-90.1
Pardanjān;35.3
Silverdale;22.9
Mariano Roque Alonso;-16.8
Douala;-66.1
Shangqiu;-42.5
Dupax Del Norte;-95.4
Fuglafjørður;-52.8
Carnot;-28.0
Mooresville;-25.2
Xunyang;-94.5
Santa Clara La Laguna;-33.6
Manpo;-45.4
Kobuleti;11.5
Arafat;-92.3
Kami;-6.1
Manamodu;-82.4
Niğde;46.5
Carson City;-39.8
Gleno;-76.7
Mangalkot;-70.7
Ahvāz;2.5
Shagamu;98.3
Changyŏn;-37.8
Adelaide;-83.4
Biysk;-85.0
Kozluk;91.4
Marneuli;35.0
Painan;-93.2
Jóia;29.0
Springwater;26.6
Naranjito;23.2
Châtelet;-14.8
Yegoryevsk;85.2
Ojinaga;-42.2
Igrim;-82.0
Ngara;44.7
Mortsel;-53.1
Modāsa;-58.4
Parthenay;52.7
El Cajon;-19.2
Miramichi;8.7
Dongola;-91.8
Barbadanes;-96.5
Tagalft;66.3
Valencia West;-8.5
Doboj;-34.9
Poltava;-29.3
La Bruyère;28.8
Āshkhāneh;-41.6
Madhepur;-10.2
Jamshedpur;-94.2
Nehoiu;-55.4
Eski Īkan;-37.9
Lincang;-56.6
Korahia;-3.2
Torre del Campo;-46.1
Kūcheşfahān;-28.4
Añatuya;-16.8
Itaberá;62.1
Lebedyn;-77.2
Bahraigh;38.1
Arezzo;20.8
Kahemba;22.7
Alterosa;14.6
Ribeirão Bonito;-54.0
Bishopstoke;94.1
Willemstad;11.4
Peyziwat;50.5
Saint-Félicien;23.8
Micco;23.3
Temperley;-20.4
Goldenstedt;-76.5
Pasaco;-75.5
Catskill;14.5
Luchenza;64.7
Santa Luċija;95.5
Motegi;-57.5
Roda;3.0
Elsfleth;-18.1
Voskresensk;-67.4
Backnang;-76.8
Major Isidoro;98.4
Osternienburg;-7.9
Yonago;60.7
Rüthen;-90.9
Bezliudivka;-19.0
Sabadell;-57.6
Koila Belwā;-6.3
Pico Rivera;-94.5
Port Moody;-31.3
Brook Park;-29.8
Colne;-35.9
Khujner;26.9
Dijon;63.2
Stroud;-1.9
Ban Tha Khlong;-37.4
Bailin;-50.1
Samut Songkhram;30.5
Lincang;29.9
Rāvar;19.0
Ayamonte;94.9
Buckeye;69.4
Panchkula;25.8
Puzol;-58.5
Dover;8.8
Motul;-24.9
Namacunde;40.0
Yershov;-73.5
Pergine Valsugana;1.7
Rahway;80.4
Curumaní;41.8
Fairview;-82.3
Luján;-65.7
Cetraro;-81.0
Gavardo;35.0
Stein bei Nürnberg;-78.4
Audubon;-50.4
Bom Lugar;50.6
Bni Frassen;56.1
Kotlas;-44.0
Sühbaatar;27.2
Kānkon;-25.5
Oster;-19.7
Dendulūru;-92.4
Kuytun;33.9
Zehdenick;-22.8
Santa Apolonia;79.8
Marechal Deodoro;-39.5
Mata de São João;47.2
Caaporã;-56.8
Speedway;8.0
Ebo;86.6
Igaraçu do Tietê;7.2
Kodūru;42.7
Yendi;-96.8
Nagīna;-45.5
Ambakireny;47.7
St. Thomas;-53.0
Mitchellville;72.4
Paraná;35.2
Narahia;-48.0
Bury;-29.2
Kimbe;84.6
Bhānukumāri;-79.3
Ravulapalem;-25.1
Motkūr;71.7
Vladivostok;32.6
Masamba;-24.8
Malakoff;-44.9
Chepstow;73.4
Tortolì;-88.4
Soran;65.6
Munūf;-26.2
Langfang;51.8
Jora;-8.2
Nijlen;-78.2
Banjarbaru;-31.3
Pijiño del Carmen;70.6
Cornillon;-64.7
Salanso;78.3
Villacarrillo;-56.3
Tamale;7.8
Zacualpa;25.2
Puerto Francisco de Orellana;29.6
Rājkot;-64.9
Vänersborg;21.1
Ettaiyāpuram;58.9
Taiping;-70.7
Cheshire;-6.7
Villa Corzo;50.4
Miami Beach;58.9
Khargone;18.0
Nagīna;72.1
Acará;26.4
Cesa;-14.5
Torrinha;64.3
Laḩij;-46.6
Couëron;15.8
Rocca Priora;-55.3
Mirano;-62.2
Tambolaka;-49.8
Shinozaki;-79.2
Bad Schussenried;-56.5
Aribinda;40.6
Caicedonia;46.1
Mahomet;33.8
Nāgireddipalli;79.4
Pandhāna;-16.3
Santa Úrsula;-17.0
Yakınca;58.0
Karahia;72.0
Sha Tin;68.4
El Marsa;-86.6
Sarasota Springs;-24.4
DeLand;73.9
Mikhalkino;59.2
Piatykhatky;2.0
Naogaon;-91.5
Bistān;42.2
Tábara Arriba;-82.1
Săbăoani;-70.6
Caracase;49.1
Almere;56.4
Ibicuitinga;65.5
Banni;-67.2
Nainijor;-78.4
Sortino;59.3
Vangaindrano;63.7
Murree;-23.7
Saugerties;-50.5
Iğdır;-42.9
Vasylivka;-79.4
Samut Songkhram;-66.7
Hovd;-49.6
Goianira;94.7
Veenendaal;87.6
Stutterheim;64.9
Oissel;-94.1
Darcheh;-19.3
Bismarck;-39.8
Kumārapālaiyam;30.3
Indalvai;22.9
Mochudi;-62.5
Romblon;-81.4
Mundra;62.4
Amuria;95.2
Il’pyrskiy;1.9
Butig;-72.3
As Sars;11.8
Moka;85.9
Fameck;29.7
Ghatāro Chaturbhuj;59.3
Olpe;-9.0
Lingig;-11.7
Macomer;-44.7
Tiberias;78.0
Sharm ash Shaykh;2.4
Gharbia;3.1
Qaşr al Qarabūllī;3.1
Point Pedro;72.5
Afak;93.0
Wicklow;99.4
Caturama;2.8
Evander;56.9
Blankenfelde;-25.0
Carouge;-18.2
Ventnor City;-80.2
Vladivostok;20.1
Deruta;69.7
Fermo;-7.3
Chanwari;-27.5
San Miguel Panán;83.6
González;-12.7
Cêrro Azul;88.8
Télimélé;-80.3
Saādatpur Aguāni;97.0
Agdz;-6.2
San Juan de Aznalfarache;61.9
Marcianise;-23.3
Qaţanā;92.0
Tire;24.8
Ziyodin Shaharchasi;-56.6
Loznica;18.0
Rosenheim;-84.8
Higashikagawa;52.2
New Brighton;-23.4
Bracciano;-30.0
Garchitorena;-3.8
Videm pri Ptuju;93.9
Conguaco;39.4
Dumalag;41.5
Yarumal;49.5
Januário Cicco;-42.2
Ojinaga;-77.9
Nohar;-60.7
Ulft;46.0
Al ‘Āmirāt;14.3
Lons-le-Saunier;89.8
Landhaura;-6.9
Çayeli;24.7
Dhāmnod;36.9
Kinel’-Cherkassy;6.9
Mosquera;-53.9
Cachoeira Paulista;85.6
Hameln;85.4
Beočin;-25.8
Castelnovo ne’ Monti;-70.5
Essaouira;64.0
Pozi;82.3
Sŏngnam;42.3
Mayahaura;68.6
Tamale;42.4
Curridabat;79.1
Phalodi;-72.5
Santa Maria a Vico;73.8
Port Charlotte;31.0
Podalakūr;62.8
Ambakireny;42.1
Caxias;-27.9
Lakinsk;-30.3
Medemblik;99.1
Short Hills;59.9
Çay;41.6
Boaco;45.5
Cuevas del Almanzora;88.0
Spitalfields;6.1
Türkan;-70.8
Melilli;12.0
Dois Riachos;5.5
East Palo Alto;-88.1
Kannānkurichchi;48.0
Toltén;-65.0
Kakata;47.2
Jandiāla;-46.4
San José de Guaribe;-94.7
Patiāla;0.9
Chongzuo;84.6
Sátoraljaújhely;2.7
Badagabettu;-87.9
Pālaiyam;52.3
Bahraigh;95.9
Oberwil;-9.0
Zaltbommel;-92.7
Abadiânia;76.0
Voerendaal;-81.3
Bistrica ob Sotli;1.0
Dharampur Bānde;-86.2
Taohongpozhen;-71.9
Goldbach;-75.7
Toki;-52.7
Quetzaltenango;1.7
Yemanzhelinsk;-63.6
Gobō;-47.8
Selçuk;-87.3
Plabennec;-42.7
Kemer;-95.5
Réthymno;51.2
Negēlē;14.3
Horodyshche;34.0
Ban Houayxay;21.7
Caramoan;-75.7
High Point;2.9
Balmazújváros;-43.6
Braine-l’Alleud;-62.1
Mohan Eghu;-8.6
Ganapavaram;19.5
Azzano Decimo;21.9
Brikama;-61.4
Mucambo;-84.5
Atner;-42.7
Goldbach;25.1
Holubivske;-41.7
Campos Novos;-41.7
Ankilizato;-97.0
Ahar;57.2
Iwakuni;22.7
Salatiga;-64.3
Swallownest;75.2
Wörth am Rhein;62.6
Eerbeek;-17.7
Barra de São Francisco;79.1
Tirutturaippūndi;70.5
Horten;-16.1
Handa;68.5
Prado;-40.1
Veintiocho de Noviembre;-50.2
Pearland;28.2
Lunsar;-0.4
Andranomavo;75.8
Wappinger;80.3
Geretsried;79.2
Neuville-lès-Dieppe;-55.2
Mead Valley;-97.7
Mangrāwān;59.9
Phangnga;-54.0
Belousovo;63.1
Gölbaşı;68.9
Binka;45.4
Ermenek;68.8
Waghäusel;91.7
Moyogalpa;-10.1
Mallig;-43.3
Prizren;60.5
Koumpentoum;-5.0
Fu’an;-55.0
Dhūri;45.8
Ban Houayxay;-9.0
Novocherkassk;80.0
Grabels;-77.4
Naranjito;-9.2
Saint-Gély-du-Fesc;0.7
Selfoss;93.4
Bind;75.9
Kirovsk;-27.4
Pulimaddi;-11.7
Tottiyam;-55.1
Kilindoni;25.6
Kontiolahti;2.6
Moçâmedes;-65.9
Bucheon;-40.8
Sütçüler;22.8
Wallington;-69.6
Mouscron;83.9
Prabumulih;-37.6
Ottappālam;34.4
Alajärvi;-22.2
Ispica;88.6
Baham;40.4
Taquarana;76.5
Lochearn;-21.7
L’Haÿ-les-Roses;-91.5
Mülsen;-79.4
Apuiarés;51.5
Yenice;6.7
Ambolidibe Atsinanana;6.3
Joshīmath;40.3
Kumarkhāli;45.3
Bielsk Podlaski;27.0
Lamu;36.2
Ampanihy;47.4
Yong’ancun;-44.0
Betong;-30.3
Monte Mor;-64.9
Berthoud;-0.7
Saint Helier;-62.6
Beyşehir;-46.3
Medak;-72.6
Aldo Bonzi;13.3
Mungod;-86.0
São Félix da Marinha;63.0
Jondor Shaharchasi;-91.1
Kodavatipūdi;-94.8
Norco;-8.2
Levoča;78.1
Aquidauana;-71.5
Gualeguay;-43.8
Iğdır;-70.5
Madhura;-55.1
Vijayapuri North;-47.0
Dobrich;35.6
Limeil-Brévannes;-62.7
Nordstemmen;69.5
Bhatranha;-81.3
Kotido;-74.7
Ambinanin’i Sakaleona;87.6
Bol’sheretsk;-50.2
Ghagga;86.0
Naurhiya;-40.2
Barpeta;-54.3
Monte di Procida;-7.3
Murphy;-65.8
Hueyapan de Ocampo;89.9
Hanoi;-69.5
Łask;-44.0
Schwaikheim;24.7
Sant’Agata di Militello;-24.3
Pinheiro;58.6
Tolú Viejo;25.8
Hanahan;-26.6
Puerto La Cruz;-50.3
Shorewood;-63.1
Shafter;-92.6
Niort;-95.7
Weslaco;97.4
Logroño;4.5
Edgemere;46.8
La Escala;-26.6
Thị Trấn Mậu A;77.2
Parkville;65.8
La Marque;-30.5
Jangy-Nookat;-0.9
Abaji;42.4
San Lorenzo de El Escorial;-15.6
League City;-25.3
Adilābād;-3.7
Sanmenxia;-52.2
Luckau;-94.4
Cerea;-74.8
Naugatuck;21.5
Qūchān;67.9
Itauçu;-57.8
Hénin-Beaumont;-23.9
Los Santos;29.1
Alagoinha;-13.7
Sesori;-71.2
Tabira;90.3
Oxted;26.9
Ciudad Arce;84.4
Telkap;-43.2
Celorico de Basto;58.2
Luancheng;-35.0
Amoucha;40.1
Bellheim;-53.7
Ulus;-23.3
Bou Saâda;8.1
Nīkshahr;-58.7
Nizhniy Novgorod;99.8
Il’pyrskiy;88.7
Lanzhou;-97.9
Xigazê;-21.8
São Miguel do Tapuio;-89.8
Jam;-17.5
Taquari;-65.0
Thyolo;-65.9
Sofia;-12.3
Maumelle;-0.4
Rocky Hill;3.8
Ponce;-12.7
Pastpār;90.5
Poltava;-95.3
Pālaiyam;-92.5
Marcianise;87.7
Dhakaich;-52.9
Bronkhorst;36.6
Alamogordo;-95.8
Haikoucun;-42.1
Koksijde;-43.2
Sabinópolis;-13.2
Oroszlány;-63.5
Jelgava;3.4
Somoniyon;32.3
Kharkiv;-22.9
San Juan Nepomuceno;-74.9
Vista Hermosa de Negrete;-28.6
Braselton;59.1
Kantai;52.8
Cornwall;4.5
Abohar;77.9
Ottendorf-Okrilla;-63.2
Zag;8.9
Finspång;16.8
Châlons-en-Champagne;94.0
Licab;82.8
Peristéri;-93.8
Lugoff;-84.3
Golakpur;33.3
Neftekumsk;48.2
Netāpur Tānda;-72.6
Sioux Falls;-69.9
Unity;-65.0
Munai;72.4
Lajedo do Tabocal;-89.4
Yerbas Buenas;-89.4
Beverley;86.5
Ampasimatera;99.0
Ban Wat Sala Daeng;-16.3
Lucao;-39.8
Talugai;-38.3
Iguaí;-62.8
Tāla;-9.1
Gölbaşı;-29.6
Ağdam;74.7
Voisins-le-Bretonneux;-97.4
Alpena;71.0
Kantābānji;39.5
Xinyang;93.5
Kanhai;13.4
El Segundo;-72.3
Western Bicutan;51.6
Pulivendla;59.4
Tortoreto;-6.0
Liubotyn;61.5
Oakdale;-58.9
Harvard;26.7
Gronau;-86.8
Espargos;90.4
Babhanganwa;-59.9
Stupino;69.8
Maasin;32.9
Valangimān;-82.9
Conceição;71.2
Kotturu;-2.5
Blerick;50.6
Nyāmti;78.0
Parabita;-90.4
Shelton;94.7
Apan;-27.3
Netāpur Tānda;-75.7
Tuckahoe;-97.6
Besana in Brianza;46.6
Marinilla;71.6
Bananal;-59.2
Macomia;-76.4
Chuādānga;69.4
Barrhead;72.1
Itapagipe;-89.1
Kabūdarāhang;-89.8
Phagu;2.0
Forio;-9.1
Lanzhou;63.1
Toyono;0.2
Lādhuka;-51.0
Sailāna;-89.3
Kalanchak;81.9
Opovo;95.5
Plumtree;-31.7
Phan Rí Cửa;55.9
El Cairo;-71.3
Guanabacoa;-45.5
Namanga;66.4
Ratanpur;-46.1
Santa Maria a Vico;-10.4
Voisins-le-Bretonneux;-15.3
Palmas;-78.1
Tangdukou;18.2
Carmo do Rio Claro;41.8
Bugembe;-62.0
Terzigno;-24.0
Bergisch Gladbach;-90.3
Namhkam;-24.4
Inkster;2.6
Ząbkowice Śląskie;61.3
Girona;-27.1
Ban Tha Khlong;17.0
Pryluky;-81.0
Roncq;-28.0
A Yun Pa;3.2
Isua;36.6
Bhopatpur;17.4
Macerata Campania;-59.8
Balma;-17.6
Qiloane;-99.2
Niuchangqiao;6.7
Nadur;-45.3
Bad Vöslau;62.7
Pibrac;-13.3
Shahriston;80.5
Port Hope;43.2
Rincon;-88.8
Hissāramuruvani;-48.5
Rocca Priora;5.8
Myitkyina;47.3
Sailāna;79.4
Langhirano;24.3
Nueva Guinea;59.2
Konakondla;18.9
Inzá;79.5
Kemi;45.5
Ilirska Bistrica;43.0
Pucioasa;87.3
Tárrega;-76.5
Ixcatepec;58.9
Vilavūr;56.1
Atebubu;52.9
Marondera;-18.6
Dongzhuosu;25.2
Winchendon;-68.4
San Guillermo;58.4
Bila Tserkva;-85.9
Hidalgotitlán;-13.5
Salug;-5.2
Mitrovicë;59.6
Riolândia;-71.8
Arma;70.6
Shorewood;-9.7
Hazleton;70.8
Poconé;77.1
Capilla del Señor;54.4
Coacoatzintla;-30.2
Bad Breisig;42.0
Candijay;78.4
Belgrave;84.6
Kengtung;22.8
Rongcheng;-93.9
Câmpia Turzii;-63.5
Aleksandrovsk;61.7
Amuria;-96.8
Turda;-80.7
Pasrur;25.5
Pop;34.3
Wangqing;28.6
Risca;81.5
Mehdīpur;63.2
Mayumba;31.7
Mata Roma;36.7
Khilchipur;-32.7
Yasugichō;58.5
Pirané;37.7
Polonuevo;-37.3
Pihānī;47.6
Portão;-89.8
Houghton Regis;30.3
Jalal-Abad;99.1
Olaine;-46.3
Hola Prystan;-66.3
Mamdāpur;-53.5
Kahrīzak;35.0
Signal Hill;59.9
Alto Parnaíba;-58.8
Villa Constitución;-61.4
Steinbach;-51.4
Longdian;-15.1
Babahoyo;3.4
Ensenada;90.9
Pulivendla;-90.2
Pagudpud;-29.0
Asha;-47.1
Ḩalāwah;-89.0
Bozkurt;-90.3
Nova Veneza;-40.9
Central Falls;-72.1
Xinying;-80.5
Zgorzelec;-35.1
Chepo;16.1
Maghalleen;-9.0
Lunsar;36.0
Gokarn;-95.9
Atuntaqui;-78.7
Pavittiram;-48.8
Ørsta;-64.4
Sainte-Foy-lès-Lyon;1.5
San Bernardo del Viento;81.4
Stonington;95.2
Barbosa;68.8
Dyykan-Kyshtak;56.0
Louvres;65.8
Kōka;-41.2
Iga;99.6
Patilār;-74.5
El Marmouta;24.6
Bālā Kōh;82.8
Humanes de Madrid;-63.7
Torpa;-37.3
Maullín;-63.0
Lunéville;-12.0
Nowy Dwór Mazowiecki;-15.6
Paoskoto;60.9
San Clemente;-35.8
Lochearn;-3.9
Analaroa;50.5
Salug;-75.5
Roseller Lim;7.3
Verkhoturye;-92.5
Rotterdam;-89.4
Dabou;13.4
Diriomo;37.9
Farmersville;-68.8
Ragan Sur;-12.2
Diekirch;92.9
Lerum;39.4
Accra;23.4
Kottagūdem;-55.3
Swellendam;-47.8
Pato Branco;-82.1
Sátoraljaújhely;87.6
Gronau;29.6
Pilas;-64.9
Koluszki;-9.8
Center Line;-55.0
DeBary;-61.8
Luanco;-83.2
Manmād;3.0
Cantonment;-75.0
Hŭich’ŏn;67.5
Tokigawa;-13.2
Latifpur;6.3
Itō;16.2
Lagoa Dourada;14.8
Pipra;14.6
Campton Hills;91.4
Miguelópolis;-19.9
Gavere;46.3
Dhanwāda;14.4
Tárrega;50.9
Savignano sul Panaro;-2.3
Norman;14.5
Serpa;39.7
Phnom Penh;-63.3
Villa Juárez;25.8
Truckee;62.0
DeLand;87.3
Matanzas;-37.2
Loures;-60.8
Ampohibe;90.7
Vassouras;-32.9
Ampanihy;9.2
Chonchi;-0.6
Streamwood;98.8
Huejuquilla el Alto;-42.4
Manchi;-82.7
Spreitenbach;-69.2
Caetanópolis;-75.3
Balangiga;99.7
Remedios de Escalada;49.1
Portão;43.1
Wuzhou;41.3
Sommacampagna;-95.8
Goirle;-76.2
Busovača;-22.8
Colleyville;69.7
Saidābād;39.0
Mirzānagar;83.0
Pınarbaşı;33.1
Lockhart;-21.0
Oro Valley;85.8
Pan’an;99.4
Carinhanha;-5.5
Ciudad Arce;-80.0
Álvares Machado;4.2
Koriāpatti;96.6
Galion;-73.8
Iğdır;59.6
La Pintana;74.3
Primero de Enero;-48.9
La Palma del Condado;-4.1
Naugatuck;7.8
Spring;3.1
Reggane;-7.8
Conakry;-8.5
Nāgireddipalli;86.8
Yasugichō;-76.9
Fotadrevo;-96.5
Dadu;-59.8
Ayamonte;99.1
Zerong;-91.9
Burnaby;60.2
Voitsberg;72.5
Meckenheim;34.6
Rury;-72.4
Soltsy;-1.0
Nāgāwaram;52.9
Bayındır;-11.3
Bermeo;-33.1
Esfarāyen;23.9
Dendermonde;-41.5
Dhulkot;-40.0
Talata Ampano;24.9
Roquebrune-sur-Argens;-16.9
Vanduvāncheri;58.4
Mallampalli;95.5
Shisō;-68.9
Bletchley;21.1
Oktyabrsk;90.0
Ágios Athanásios;44.2
Yingzhong;80.0
Granite City;57.7
Matanzas;-77.2
Tarrasa;6.6
Utica;41.3
Cerkvenjak;50.7
Mwenga;-67.6
Ituzaingó;-33.0
Lāharpur;-92.0
Santiago Amoltepec;45.1
Huntertown;-63.1
Des Peres;49.6
Sabinópolis;69.9
Barnāon;45.4
Ban Houayxay;92.9
Llica;57.2
Harnes;-88.6
Cananéia;-56.8
Chulumani;-96.9
Opovo;59.3
Adana;77.1
Champasak;2.9
São Félix do Araguaia;-40.4
Córdoba;15.4
Martín Coronado;-33.5
Jaunpur;7.8
Água Branca;45.3
Mityana;58.0
Zaṟah Sharan;30.3
Thorigné-Fouillard;-52.1
Chamba;-73.4
Halwāra;79.0
Pontassieve;-96.3
Paduma;-4.8
North Cowichan;93.6
Dumalag;80.1
Nattam;50.4
Latauna;95.3
Tamura;37.7
Fuxin;-61.6
Gassino Torinese;90.5
Nova Serrana;62.8
Olbia;7.4
Perşembe;53.3
Tummalacheruvu;-61.3
Doukouya;23.6
Greeneville;-34.6
Kurovskoye;25.9
Cumbernauld;-13.3
Löwenberg;-77.7
Novoulyanovsk;10.1
Southall;7.8
Iwai;-46.0
Chatteris;27.9
Port Elizabeth;30.6
Golden Gate;-66.1
Kakkalapalle;-37.1
La Libertad;-79.5
Ituzaingó;74.2
Huntertown;24.4
Marilândia do Sul;-50.9
Santa Rosa de Osos;-21.4
Silleda;-69.6
Oroszlány;-35.8
Mushie;83.3
Pebble Creek;30.9
Zawyat ech Cheïkh;19.1
Taquari;28.1
Ludhiāna;30.1
Ayodhyāpattanam;-79.1
Tezpur;-83.2
Chanteloup-les-Vignes;-59.4
Täby;9.2
Vintar;28.1
Los Cerrillos;-48.7
Bronkhorst;-85.7
Issy-les-Moulineaux;-31.2
El Marsa;-43.0
Götzis;-61.7
Ixtapan de la Sal;-54.1
Pago Pago;-74.4
Huaibaijie;51.8
Hatillo de Loba;55.8
Tarauacá;-93.0
Soatanana;74.5
Thohoyandou;-36.2
Plainview;19.7
Lanivo;-41.7
Dhanauli;61.2
Wangjia;93.2
Wokingham;15.1
Aşağı Göycəli;-37.5
Carlos Manuel de Céspedes;-6.2
Ndulo;-64.0
Rockhampton;79.7
Patharia;48.2
Castiglione delle Stiviere;2.5
Bouguenais;37.4
Nobsa;-96.4
Itondy;94.1
Union Hill-Novelty Hill;-47.5
Marton;2.2
Columbio;-70.4
Makarov;9.6
Digor;11.8
Laoac East;-59.6
Olsztyn;-86.8
Massaranduba;-87.8
Tupaciguara;-29.2
Little Elm;-49.6
Mawlaik;20.6
Huaishu;44.0
Bni Frassen;29.6
Märsta;98.5
Suffern;-28.4
Massena;30.2
Adjaouèrè;-80.4
Tepeji del Río de Ocampo;1.0
Salcedo;-20.6
Nadvirna;-44.7
Contenda;-83.9
Cunha Porã;45.7
Maribojoc;39.7
Baley;-0.8
Vatican City;-66.3
Bytów;-9.2
Raha;36.8
Jocoro;-77.3
Hardās Bigha;-7.8
Guihulñgan;-88.2
Viravāda;-92.8
Douar Lamjaara;3.4
Vihti;-29.7
Kadiyadda;-46.6
Khalāri;-5.4
Sa’ada;-66.1
Poteau;83.7
Tectitán;-87.9
Lochearn;-63.9
Salvatierra de Miño;82.7
Lae;71.7
Hlatikulu;-31.4
Köngen;-22.9
Kharagbani;83.4
Kulebaki;7.1
Ghatāro Chaturbhuj;-75.2
Machala;42.0
Waterbury;-60.1
Pan’an;-44.6
Di Linh;85.2
Kōchi;-61.6
Mayskiy;83.3
Chemnitz;-37.9
Bang Racham;-8.4
Woburn;49.4
Puerto La Cruz;5.1
Andranovelona;86.6
South Miami;81.4
São Félix da Marinha;-69.0
Anjēhalli;-31.5
Atwater;68.8
Blenheim;85.0
Villa Juárez;85.0
Las Torres de Cotillas;90.5
Ghaura;-65.5
Quezalguaque;-27.3
Bhakua;-71.8
Chimboy Shahri;-12.3
Alamogordo;52.4
Periyanāyakkanpālaiyam;98.6
Attapu;35.8
Santiago do Cacém;27.1
Casoria;-69.6
San Rafael del Sur;-28.7
Tandubas;19.8
Rio Grande City;-46.1
Ipele;72.0
Scartho;-18.9
Cajamarca;61.0
Xinyang;-72.0
Oulad Bou Rahmoun;61.3
Hazleton;-98.7
Yirga ‘Alem;19.6
Parramos;16.6
Mbanza-Ngungu;85.3
Chandwā;-10.9
Retiro;83.3
Maranello;57.2
Chertsey;56.4
Camarillo;-32.6
Leninaul;77.3
Babruysk;27.7
Kumta;38.3
Heumen;4.0
Belize City;68.8
Mūdbidri;-59.1
Sonbarsa;-93.0
Cabo Bojador;-18.7
